Run,Event,Type1,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,Type2,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
146644,976507272,G,33.5998,-0.124203,-7.17183,32.825,7.17291,2.22576,-1.58811,1,G,9.26571,-1.1066,-2.05794,8.96563,2.3366,2.05441,-2.06416,1,2.07032
146644,976525000,G,25.8616,-2.11998,11.3963,23.118,11.5918,1.4411,1.75472,-1,T,5.20015,1.27631,2.18123,4.54353,2.5272,1.3494,1.04138,-1,3.82255
146644,976667408,G,6.97854,-0.626336,-4.26066,5.49029,4.30645,1.06305,-1.71676,-1,G,8.69995,0.218101,7.32727,4.68418,7.33052,0.601976,1.54104,-1,11.5206
146644,976678136,G,18.6498,6.30116,-5.74504,-16.586,8.52702,-1.41882,-0.739265,-1,G,9.85795,-6.50651,6.28827,-3.91035,9.04859,-0.419718,2.37325,1,19.8055
146644,976701072,G,13.9969,-2.36609,-4.05683,-13.185,4.69641,-1.75574,-2.0988,1,G,9.71918,3.7607,3.26754,8.34455,4.98194,1.28806,0.715345,1,23.1614
146644,976150313,G,66.4445,-10.7385,5.88336,-65.3065,12.2445,-2.37583,2.64038,1,T,3.58651,-1.22978,-0.654661,-3.30317,1.39318,-1.59821,-2.65241,1,5.14631
146644,976176713,G,23.3322,3.82654,-15.1308,17.3435,15.6071,0.957895,-1.32309,-1,T,4.32694,0.0241902,-3.60485,2.39075,3.60493,0.622249,-1.56409,1,3.12003
146644,976195097,G,9.62404,5.48946,-1.517,-7.75729,5.69522,-1.11574,-0.269619,-1,T,5.59272,0.518936,-2.04166,5.17973,2.10658,1.63183,-1.32189,1,13.2718
146644,976194385,G,5.35713,-0.28535,5.20526,1.22946,5.21307,0.233709,1.62556,1,T,5.75727,0.229725,1.60561,5.52306,1.62196,1.93934,1.42868,1,5.61625
146644,976241489,G,6.64213,-4.14872,-1.17893,-5.05024,4.31298,-0.997237,-2.86472,-1,T,2.99176,0.931787,0.0193443,2.84093,0.931987,1.8336,0.0207574,1,8.73141
146644,976243865,G,10.9709,-3.63263,-0.215237,-10.3492,3.639,-1.76792,-3.08241,1,G,6.39738,0.084883,3.12982,5.57785,3.13097,1.34143,1.54368,-1,16.0564
146644,976406993,G,4.70532,-2.05775,-3.44243,2.45849,4.01057,0.579942,-2.10957,1,G,4.92853,0.709977,3.84323,-3.0008,3.90826,-0.707334,1.38812,-1,9.51524
146644,976536745,G,10.5838,-10.1009,-2.93655,-1.1643,10.5191,-0.11046,-2.85867,-1,G,4.55474,-4.04642,-0.833174,1.91487,4.13131,0.448332,-2.93853,1,3.77576
146644,976600385,G,12.7727,1.96343,2.1257,-12.4401,2.89373,-2.16479,0.825062,1,T,3.33789,1.26404,-0.770284,-2.98985,1.48025,-1.45247,-0.547289,-1,3.03527
146644,976610969,G,7.96089,7.76868,-0.415178,1.68519,7.77977,0.214953,-0.0533918,-1,T,10.2893,0.421801,-2.11018,10.0612,2.15192,2.24671,-1.37351,1,11.0286
146644,976117466,G,6.56828,-5.49948,-2.58127,-2.4948,6.07513,-0.399912,-2.70275,-1,G,9.94164,-5.63449,4.71003,6.70024,7.34383,0.818028,2.44532,1,11.2426
146644,976321490,G,31.1917,9.41426,-0.218708,-29.7361,9.4168,-1.86719,-0.0232274,-1,T,2.92094,0.152094,1.32309,-2.5975,1.33181,-1.42121,1.45635,1,5.04742
146644,976444530,G,14.5437,-3.90163,-1.18145,-13.9602,4.07658,-1.94477,-2.84756,1,T,4.53697,-1.16939,1.78282,-4.00338,2.13211,-1.38754,2.15132,-1,3.91178
146644,976639002,G,25.7493,-6.62165,-7.16658,-23.8288,9.75736,-1.62552,-2.31669,-1,T,4.04506,-0.919909,-0.20712,-3.93221,0.942937,-2.13518,-2.92013,-1,2.40563
146644,976346571,G,7.35042,3.55548,-1.82088,-6.16932,3.99463,-1.21914,-0.473308,-1,G,9.14635,2.66289,-3.71208,-7.923,4.56843,-1.31808,-0.948517,1,2.06594
146644,976417707,G,7.30093,-0.820377,-5.54016,4.68252,5.60057,0.760593,-1.71781,1,G,4.28042,0.0865671,-4.22256,0.68802,4.22344,0.162193,-1.5503,-1,3.07178
146644,976582819,G,13.4486,4.5199,-3.77947,12.0889,5.89185,1.46656,-0.696419,-1,G,5.34689,4.87598,1.41786,-1.6711,5.07794,-0.323423,0.282981,1,12.2834
146644,976648235,G,25.4051,0.852196,9.50256,23.5454,9.5407,1.63524,1.48135,-1,G,9.41944,-0.573456,-7.81837,5.22101,7.83937,0.62459,-1.64401,-1,19.5533
146644,976659435,G,8.42854,2.45458,5.0153,6.31276,5.58375,0.970749,1.11565,1,G,5.49517,3.49407,2.09128,3.68832,4.0721,0.813138,0.539332,-1,2.82101
146644,976724835,G,31,-2.14317,5.73415,-30.3894,6.12157,-2.30542,1.92848,-1,G,6.20019,1.48171,-3.787,4.67914,4.06655,0.983986,-1.19785,1,26.8069
146644,976182124,G,23.6733,5.88493,11.8146,19.6518,13.1991,1.18858,1.10866,-1,G,6.12124,-1.67666,-5.74921,-1.26249,5.9887,-0.209281,-1.85456,-1,22.2496
146644,976307380,G,5.66792,3.62651,0.631231,-4.30861,3.68103,-0.996943,0.172334,-1,G,20.1871,-8.45287,12.9842,-12.941,15.4932,-0.759972,2.14788,-1,12.7382
146644,976323556,G,13.3415,7.02639,-7.63644,8.38443,10.3772,0.73888,-0.82698,-1,G,4.93007,-2.96775,2.98202,2.56798,4.20713,0.577711,2.3538,1,13.2574
146644,976410156,G,10.831,3.03601,-2.61984,-10.0607,4.0101,-1.65051,-0.711948,-1,G,9.83403,1.15504,-4.71382,-8.55236,4.85327,-1.33193,-1.3305,1,3.04117
146644,976486068,G,21.954,-0.365493,-3.96629,-21.5894,3.98309,-2.39169,-1.66269,1,G,22.0073,0.622873,4.2203,-21.5896,4.26602,-2.3243,1.42426,-1,8.24857
146644,976645156,G,15.1696,-1.55006,-6.48705,13.6243,6.66967,1.46258,-1.80534,1,G,7.02649,3.41323,4.64212,-4.02008,5.76189,-0.650782,0.936786,-1,19.8381
146644,976692924,G,6.22121,0.608321,5.44321,-2.94852,5.4771,-0.515235,1.4595,1,T,5.98762,4.69819,2.05432,-3.08985,5.12769,-0.571037,0.412206,-1,5.31241
146644,976168309,G,5.9149,-4.05429,0.273171,4.29686,4.06348,0.921408,3.07432,-1,G,7.34671,4.93931,5.43511,0.160397,7.3442,0.0218382,0.833153,-1,11.0741
146644,976201549,G,10.1786,3.9692,-0.920529,9.32684,4.07455,1.5659,-0.227889,1,G,6.60854,-1.91354,-2.86347,5.63919,3.44399,1.26864,-2.1599,1,6.26737
146644,976253853,G,8.75021,-4.25623,-0.802088,7.60238,4.33114,1.32852,-2.95533,1,G,11.3391,8.5195,-2.61271,-7.01106,8.91113,-0.722309,-0.297569,-1,19.3234
146644,976293885,G,19.9999,3.67361,-1.567,19.5968,3.99386,2.29398,-0.403188,-1,T,2.89012,0.405041,0.707494,2.77074,0.815233,1.93751,1.05084,1,2.50451
146644,976330141,G,4.88951,4.65366,-1.33576,0.674812,4.84157,0.138931,-0.27952,-1,G,5.14228,-3.52766,-2.80782,2.47057,4.50868,0.523691,-2.46933,1,8.50332
146644,976422845,G,31.3126,11.0058,-4.01298,-29.0385,11.7146,-1.63934,-0.349644,-1,T,4.27323,0.951304,0.674464,-4.10968,1.16614,-1.97234,0.616733,1,3.66465
146644,976453877,G,9.7663,-5.97081,-4.97119,5.9166,7.76938,0.702345,-2.4473,-1,T,4.21559,1.5966,-1.43689,3.62577,2.14797,1.29472,-0.732797,-1,6.65125
146644,976473557,G,7.02319,2.44893,-2.10423,6.2361,3.22878,1.41253,-0.709836,-1,G,5.15986,2.76115,-3.65869,2.36708,4.58366,0.495847,-0.924304,1,3.74911
146644,976508501,G,51.1078,-8.79737,-5.62039,-50.0302,10.4395,-2.27089,-2.57308,-1,T,3.48891,0.0769872,-1.00621,-3.3381,1.00916,-1.91154,-1.49443,1,3.56031
146644,976653525,G,7.55715,2.76176,-5.98865,3.68892,6.59479,0.533674,-1.1387,1,G,13.8084,2.86953,-9.23214,9.85872,9.66781,0.895268,-1.26944,-1,3.09269
146644,976653717,G,16.1614,-3.35836,3.01186,-15.5186,4.51109,-1.94914,2.41053,-1,G,6.72191,3.37297,0.78703,5.75991,3.46358,1.2819,0.229233,-1,20.3465
146644,976676285,G,11.53,2.04027,10.1506,-5.07284,10.3536,-0.472213,1.37244,1,T,3.15282,0.546348,-0.53135,-3.05749,0.762121,-2.09758,-0.771482,-1,7.0897
146644,976221534,G,5.41964,-3.3897,3.67819,-2.0838,5.00192,-0.405404,2.3154,1,G,4.61082,-4.0198,0.598967,-2.17507,4.06418,-0.512455,2.99368,-1,3.04588
146644,976246806,G,24.0674,1.28097,8.88813,22.3291,8.97996,1.64222,1.42766,1,T,4.34999,1.08838,-0.70015,4.15168,1.29413,1.88227,-0.571649,1,5.80165
146644,976269350,G,7.45574,-6.79992,-2.99211,-0.620703,7.4291,-0.0834533,-2.72707,-1,T,3.2159,0.83354,0.231048,3.09559,0.864969,1.98716,0.2704,1,8.03353
146644,976298686,G,5.81038,-3.61378,-2.47687,3.81512,4.38112,0.78701,-2.54074,-1,G,4.60771,4.0863,-0.978258,-1.88813,4.20177,-0.435471,-0.234977,1,9.62612
146644,976362358,G,35.7355,7.55396,4.14639,-34.6808,8.61712,-2.10067,0.502,-1,T,3.55293,1.41261,-0.755589,-3.16951,1.60199,-1.43397,-0.491168,-1,4.36301
146644,976425566,G,16.1547,0.769881,-3.31207,-15.7924,3.40037,-2.24019,-1.3424,1,G,29.0961,-4.90529,0.926874,-28.6645,4.99209,-2.44845,2.95484,-1,6.95918
146644,976438446,G,26.4639,-5.9116,-5.50699,25.2002,8.07923,1.85546,-2.39161,1,T,5.78777,-1.83489,-0.220051,5.48378,1.84804,1.80807,-3.02224,-1,2.41927
146644,976445822,G,19.2095,3.24905,-12.2282,-14.4536,12.6525,-0.978537,-1.3111,1,T,5.89095,1.3503,1.74423,-5.46136,2.20583,-1.63824,0.912017,1,10.1172
146644,976446958,G,4.96062,-3.02854,3.28611,2.15083,4.46884,0.464418,2.31543,1,G,6.38806,-2.87607,5.69775,-0.245082,6.38249,-0.0383897,2.03826,-1,3.09624
146644,976541086,G,10.8519,6.2304,-6.78502,5.73568,9.21164,0.588154,-0.827985,-1,T,3.72655,0.462185,0.799074,3.60886,0.923111,2.07252,1.04641,1,6.67745
146644,976551470,G,11.7065,-9.2746,-7.14028,0.173272,11.7048,0.014803,-2.48549,1,T,5.59148,-0.858653,0.708427,5.47854,1.11317,2.29694,2.45177,-1,11.1008
146644,976637230,G,7.4835,-0.415414,3.14899,-6.77517,3.17627,-1.50161,1.70196,1,G,6.27073,6.15348,-0.31634,1.15997,6.1616,0.187163,-0.0513632,1,10.8027
146644,976690918,G,29.2555,6.15108,-6.92679,27.7499,9.26371,1.81704,-0.844643,1,T,3.69084,-0.311127,-1.24733,3.45811,1.28555,1.71557,-1.81524,-1,3.25582
146644,976150599,G,9.56677,-6.82358,5.15292,-4.2893,8.55066,-0.482673,2.4948,1,T,6.45381,-4.51683,1.99541,-4.15416,4.93796,-0.764572,2.7256,1,2.37977
146644,976259895,G,11.2805,0.109669,-7.26388,8.62919,7.26471,1.00815,-1.5557,-1,T,4.36219,1.21934,-0.105746,4.18564,1.22392,1.94347,-0.0865077,1,4.93931
146644,976269775,G,13.3726,-3.04457,1.81809,-12.8934,3.54611,-2.00241,2.60326,1,G,4.7693,2.40044,4.00203,-0.978084,4.66673,-0.208082,1.03052,-1,10.1203
146644,976349919,G,4.89994,2.35457,3.13466,-2.93737,3.92047,-0.692538,0.926565,-1,G,4.91514,-4.13688,-2.27611,1.36127,4.7217,0.284449,-2.6386,1,9.48357
146644,976492335,G,12.1117,3.5417,0.160956,-11.5807,3.54535,-1.89949,0.0454148,1,G,16.5345,9.27879,-3.51979,13.2248,9.92395,1.09818,-0.362568,1,25.3427
146644,976603751,G,11.0306,4.65944,8.55867,-5.16741,9.74481,-0.508124,1.07225,-1,T,4.75082,-2.50111,3.41472,-2.15481,4.23271,-0.489323,2.20297,1,6.88609
146644,976606391,G,10.77,-1.82394,2.44026,-10.3296,3.04658,-1.93521,2.21265,-1,G,4.06297,2.22887,-3.19715,-1.14321,3.89739,-0.289275,-0.96199,-1,9.36245
146644,976650575,G,7.10444,-1.74477,2.46981,6.42788,3.02394,1.49846,2.18583,1,G,5.17084,-3.71278,-2.18466,2.85814,4.30784,0.622488,-2.60973,-1,5.88099
146644,976682895,G,18.7608,-5.46494,0.0106407,17.9469,5.46495,1.90462,3.13965,1,G,8.84277,6.91019,1.10832,5.40411,6.9985,0.710797,0.159035,1,14.6064
146644,976748672,G,14.6996,14.0749,0.766651,-4.16844,14.0958,-0.291574,0.0544156,1,T,3.48768,-0.0473088,1.18673,3.27753,1.18767,1.73956,1.61064,1,11.3751
146644,976789992,G,27.9167,-5.67306,2.21032,27.2444,6.08845,2.20386,2.77007,1,T,4.31025,-0.450838,1.64168,3.95838,1.70246,1.58024,1.83881,-1,3.55217
146644,976934168,G,16.5925,-0.420253,-3.41347,-16.2318,3.43924,-2.25591,-1.6933,1,G,19.5826,7.34914,5.47307,17.3062,9.16321,1.3927,0.640115,1,35.4293
146644,976979840,G,6.1138,-3.26553,4.32217,2.8324,5.41709,0.501569,2.21783,1,G,5.47497,1.52362,-5.23802,0.453698,5.45512,0.0830736,-1.28773,-1,10.9375
146644,977316744,G,5.52707,-0.692809,-5.4809,0.130674,5.52452,0.0236513,-1.69653,1,G,13.0344,-0.100031,-9.53196,8.88913,9.53249,0.832836,-1.58129,-1,6.09569
146644,976754777,G,16.1355,15.1848,-1.89647,-5.1153,15.3028,-0.328341,-0.124249,1,T,3.73325,-0.917497,0.00463261,3.61721,0.917509,2.08065,3.13654,-1,13.6156
146644,976790097,G,12.0854,-11.3289,2.94414,3.0053,11.7053,0.254008,2.88734,-1,T,3.76754,-0.483532,1.11356,3.56502,1.21401,1.79819,1.98045,-1,7.22121
146644,976875177,G,9.79535,-1.71292,9.63482,-0.416905,9.7859,-0.0425898,1.74674,-1,G,7.0019,-5.51076,0.719548,-4.25785,5.55753,-0.70601,3.01176,1,10.0449
146644,976904889,G,15.1725,-5.61602,12.4722,-6.56501,13.6783,-0.463216,1.99389,-1,T,15.2988,1.46709,-11.6915,-9.75696,11.7832,-0.754415,-1.44597,1,25.3825
146644,976921353,G,29.153,-3.63358,18.7771,-22.0023,19.1255,-0.983839,1.76194,1,T,3.62187,0.706757,0.380153,-3.53027,0.80251,-2.18721,0.493493,1,6.83455
146644,976959401,G,6.36226,-2.7825,0.71056,-5.67626,2.8718,-1.4331,2.89157,-1,G,6.84555,0.676573,4.50941,5.10469,4.55988,0.963387,1.42187,-1,11.9347
146644,977016033,G,5.37351,-2.6814,-3.36502,-3.21717,4.3027,-0.691314,-2.24361,-1,G,11.2681,7.83592,-4.00829,-7.03494,8.80159,-0.732106,-0.472828,1,9.53425
146644,977144073,G,57.4342,-2.60885,-13.5862,55.743,13.8344,2.10179,-1.76051,-1,T,6.48302,0.265219,-1.89793,6.19241,1.91637,1.88917,-1.43195,1,2.04007
146644,977226649,G,13.3022,3.93783,5.24433,11.5728,6.55817,1.33314,0.926736,1,T,4.88084,2.26619,-0.900221,4.22675,2.43845,1.31762,-0.378124,-1,4.86195
146644,976734410,G,12.1634,2.92622,0.309185,11.8017,2.94251,2.09732,0.10527,1,T,5.1005,0.571321,-1.27315,4.90475,1.39546,1.96977,-1.14899,-1,2.40343
146644,976783410,G,34.5046,-7.81935,-29.3672,16.3395,30.3904,0.514633,-1.83102,1,G,34.6688,7.86954,29.5131,-16.4,30.5443,-0.513993,1.31021,-1,69.1732
146644,976813578,G,37.4119,-4.45524,8.84968,36.0759,9.90788,2.00379,2.03719,-1,T,2.75954,-0.7366,-0.00808102,2.6573,0.736644,1.99479,-3.13062,1,2.88996
146644,977062386,G,31.5768,7.05363,12.4121,28.165,14.2763,1.43143,1.05402,1,T,5.11054,-0.42886,2.42166,4.47863,2.45934,1.36063,1.74607,1,4.05268
146644,977169130,G,5.64297,3.12066,3.86657,-2.67264,4.9688,-0.514837,0.891749,-1,G,7.52891,6.11895,2.12331,-3.83711,6.47688,-0.562324,0.334005,1,3.14206
146644,977295914,G,28.7683,-9.05632,-5.23224,26.7995,10.4591,1.67013,-2.6177,1,T,3.2266,-0.233783,-1.04383,3.04229,1.06969,1.76795,-1.79113,1,2.72925
146644,977323074,G,6.50094,-1.76393,-5.48127,3.01583,5.7581,0.502357,-1.88214,1,T,109.926,12.24,22.209,-106.961,25.3585,-2.14626,1.06709,1,48.5908
146644,976751035,G,12.0566,-7.18826,-8.63353,-4.37509,11.2343,-0.380214,-2.2651,1,G,12.4093,7.39053,8.8871,4.51433,11.5586,0.381258,0.877081,-1,24.4634
146644,976770147,G,23.6658,-6.25876,3.95397,22.4778,7.40311,1.82985,2.57815,1,G,17.5652,3.50619,-6.36644,15.9907,7.26807,1.52971,-1.06739,1,14.3797
146644,976782587,G,15.9333,2.1004,-3.75036,15.3421,4.29848,1.98456,-1.06027,-1,G,10.4802,-5.5114,-0.752603,8.8815,5.56255,1.24721,-3.00588,1,8.88675
146644,976788635,G,16.1101,3.25465,0.0542951,-15.7775,3.2551,-2.28198,0.0166808,1,T,9.77408,2.16117,-2.20925,-9.272,3.09054,-1.81849,-0.7964,-1,2.92231
146644,976817147,G,44.0848,-15.3022,5.36382,40.9942,16.2151,1.65764,2.80445,-1,T,3.27757,-0.0953463,0.832093,3.16699,0.837538,2.04026,1.68488,-1,4.18367
146644,976846003,G,12.0271,2.81115,6.4244,-9.77061,7.01253,-1.13409,1.15832,-1,T,5.24271,-1.32992,-0.214694,-5.06557,1.34714,-2.03486,-2.98154,1,6.11392
146644,976854555,G,12.2105,-4.59032,10.7645,-3.48401,11.7024,-0.293486,1.97388,-1,T,3.81047,-0.733451,0.995064,-3.60284,1.23616,-1.79107,2.20598,-1,6.31004
146644,977015731,G,5.69614,-3.21975,4.41254,1.6117,5.46235,0.290934,2.20117,-1,G,4.27107,-4.02755,1.37048,0.362609,4.25433,0.08513,2.81361,1,3.07908
146644,977038707,G,8.26023,5.75387,-5.90396,0.506401,8.24401,0.061388,-0.798272,1,T,5.57985,-1.20331,-0.430878,-5.43047,1.27812,-2.15335,-2.79774,-1,10.3181
146644,977062339,G,16.7824,1.9685,2.40737,-16.4914,3.10973,-2.37022,0.885358,1,T,2.99525,-0.793057,0.358314,2.8641,0.870247,1.9067,2.71723,1,14.015
146644,977115955,G,8.10729,-2.39544,-3.36409,-6.9758,4.1298,-1.2953,-2.18957,1,G,20.206,-9.60729,-10.2766,-14.5038,14.068,-0.90311,-2.32254,-1,3.18304
146644,977200587,G,7.4694,2.72638,-1.17261,6.85365,2.96786,1.57398,-0.406179,-1,G,8.84489,-4.67761,7.49768,-0.354427,8.83715,-0.0400958,2.12859,1,13.4202
146644,977221947,G,7.74278,-0.470818,5.07029,5.8318,5.0921,0.980455,1.66339,1,T,3.48784,-1.17003,0.169988,3.27963,1.18231,1.74442,2.99732,-1,3.59938
146644,977287723,G,17.0691,-8.1306,-7.87212,12.7775,11.3171,0.969744,-2.37235,-1,T,4.0631,1.01112,0.784567,3.85483,1.27981,1.82225,0.659898,-1,8.30741
146644,976864196,G,6.76281,0.164212,-5.59859,-3.78856,5.601,-0.633232,-1.54147,1,G,5.32302,-1.70184,4.33615,-2.5739,4.65816,-0.52772,1.9448,1,10.0811
146644,976880812,G,18.6703,2.70367,2.10156,-18.3532,3.42438,-2.38062,0.660744,-1,T,5.40183,0.083499,1.97658,-5.02542,1.97835,-1.66206,1.52858,1,2.91635
146644,976902868,G,17.9633,10.0638,-11.1074,9.90022,14.9884,0.620027,-0.834653,-1,T,4.97849,0.463925,-0.935794,4.86654,1.04448,2.24333,-1.11055,-1,7.23852
146644,976962516,G,65.3638,9.40607,9.17516,-64.0293,13.1399,-2.2872,0.772972,-1,G,14.3035,-5.25198,-2.31969,-13.1002,5.74145,-1.56295,-2.72568,1,18.2664
146644,977006092,G,25.3793,-2.07392,-7.32868,-24.2092,7.61648,-1.87344,-1.84657,1,G,12.4452,5.72729,-9.68532,-5.3165,11.252,-0.456475,-1.03677,-1,16.0032
146644,977038988,G,11.1272,4.92828,2.26567,9.71505,5.42413,1.3461,0.430915,1,G,10.6628,8.11813,-4.31123,5.40308,9.19188,0.558344,-0.488188,-1,8.47661
146644,977123236,G,14.2073,8.42813,-6.28099,9.55775,10.5111,0.815762,-0.640449,-1,T,3.42995,-0.243852,1.32572,3.15221,1.34796,1.58552,1.7527,1,7.61517
146644,977318260,G,42.5522,12.7887,-9.6788,39.4138,16.0384,1.63132,-0.647854,1,T,26.5545,4.51347,-4.34643,-25.8044,6.26601,-2.12298,-0.766546,-1,63.9878
146644,977339340,G,55.9584,-10.2074,2.53855,-54.9609,10.5184,-2.35568,2.89784,-1,T,4.07508,-1.09841,-0.749262,-3.85061,1.32962,-1.78504,-2.54296,1,3.76916
146644,977348428,G,23.8768,-5.84959,8.56558,21.5059,10.3724,1.47597,2.16997,-1,T,13.393,-0.672502,-7.6131,10.9977,7.64274,1.16043,-1.6589,-1,17.0032
146644,976745421,G,12.5851,-0.557356,12.4091,2.01957,12.4216,0.161878,1.61568,1,T,3.425,-0.680916,0.46183,-3.32302,0.82276,-2.1041,2.54561,-1,9.35049
146644,976741213,G,7.86666,2.37744,-2.5969,7.03399,3.52081,1.44267,-0.829488,-1,G,6.4614,-0.227318,6.45403,-0.179822,6.45803,-0.0278411,1.606,-1,11.7819
146644,976760917,G,7.8344,-0.960255,2.97516,7.18283,3.12629,1.56931,1.883,-1,G,5.94538,2.17157,-5.05652,-2.24772,5.5031,-0.397866,-1.16516,-1,12.6383
146644,976880773,G,6.17987,-1.38847,-5.58463,2.25025,5.75465,0.381695,-1.81448,1,G,5.25097,-3.14007,-4.20674,-0.0692566,5.24945,-0.0131927,-2.21201,-1,3.08684
146644,976913989,G,9.6599,3.82325,0.794558,-8.83482,3.90494,-1.55521,0.204906,1,G,6.60325,4.36824,0.673202,-4.90479,4.41981,-0.956876,0.15291,-1,2.54132
146644,976942405,G,17.1279,-3.1556,1.02137,-16.8034,3.31678,-2.32534,2.82856,1,G,4.4054,3.68143,-2.3716,0.467973,4.3792,0.10666,-0.572291,-1,13.9549
146644,976961533,G,66.6732,-5.96472,13.1566,65.0894,14.4455,2.21062,1.99644,1,T,6.2879,-1.3986,0.999317,6.04746,1.71893,1.9707,2.52119,1,2.87401
146644,976980981,G,20.3997,-3.55687,-5.75189,19.2458,6.7628,1.76853,-2.12462,1,T,3.09878,-0.704792,-0.377731,-2.99196,0.799633,-2.03008,-2.6496,1,15.24
146644,977051645,G,19.9684,0.652639,7.66312,-18.4276,7.69086,-1.60791,1.48584,-1,G,14.9051,3.12731,5.80192,-13.3682,6.59108,-1.45618,1.07643,1,3.09732
146644,977058789,G,12.3935,2.09824,-6.16775,-10.5424,6.51489,-1.25859,-1.24288,1,G,6.67288,-0.846905,6.16619,-2.40356,6.22407,-0.377166,1.70729,-1,13.9413
146644,977076493,G,24.1399,1.43287,9.14876,22.2929,9.26029,1.61227,1.41544,1,T,6.27627,1.0827,0.930154,6.11089,1.42739,2.16074,0.709755,-1,3.23403
146644,977157101,G,24.1901,-3.43662,8.35228,22.4405,9.03166,1.64152,1.96114,1,T,4.05399,0.905437,0.108138,3.94869,0.911871,2.17186,0.118869,-1,4.83222
146644,977176021,G,33.71,-0.89518,11.1232,31.8092,11.1592,1.77008,1.6511,1,T,4.3301,0.541991,0.653615,4.24471,0.849098,2.31226,0.87849,-1,2.8888
146644,976737006,G,31.2824,-5.77902,10.1227,29.0295,11.6562,1.64369,2.08954,1,T,7.49122,-1.34586,0.89263,7.3143,1.61497,2.21563,2.55597,1,3.2281
146644,976870446,G,46.3061,8.64533,1.06882,-45.4792,8.71114,-2.35485,0.123005,-1,T,4.46758,0.695167,-0.552599,-4.37716,0.888044,-2.29842,-0.671633,-1,2.19018
146644,976902942,G,16.7763,-2.8883,1.93952,16.4113,3.47908,2.2554,2.55025,1,T,2.75357,0.27576,0.705456,2.64524,0.757437,1.96362,1.19816,-1,2.10831
146644,976940542,G,22.6716,-6.76747,1.40087,-21.5924,6.91094,-1.85706,2.93748,1,G,3.78561,3.78372,-0.0164986,0.0538191,3.78375,0.0142232,-0.00436039,-1,15.0086
146644,976942390,G,9.67061,-1.45457,0.890344,-9.51846,1.70543,-2.4205,2.59232,1,T,5.55958,-2.49721,-2.66928,-4.18768,3.65529,-0.980709,-2.3229,1,5.03183
146644,976993374,G,15.3966,-4.98203,-1.12427,-14.5244,5.10731,-1.76788,-2.91964,-1,G,9.54952,4.78999,1.62047,-8.10014,5.05667,-1.24997,0.326216,-1,10.4954
146644,977021270,G,10.0107,-2.72846,2.63722,9.26301,3.79466,1.62512,2.3732,1,G,16.6589,-0.910856,-7.03089,15.0747,7.08965,1.49873,-1.69963,-1,9.295
146644,977162470,G,5.32021,0.939478,2.53448,4.58118,2.703,1.29821,1.21582,1,T,12.1959,1.78427,1.32644,11.9911,2.2233,2.38681,0.639266,1,3.13832
146644,977291166,G,16.1872,5.79423,3.76863,-14.6369,6.912,-1.49503,0.576664,1,T,5.71373,-1.10991,-0.145377,5.60201,1.11939,2.31333,-3.01135,1,19.0513
146644,976732167,G,9.44929,3.56151,-0.329736,8.74556,3.57674,1.62665,-0.0923199,-1,G,8.55226,0.94987,8.32611,-1.70399,8.38012,-0.201961,1.4572,1,13.7905
146644,976846791,G,6.84753,0.0702902,6.51244,-2.11204,6.51282,-0.318859,1.56,-1,G,4.62225,-1.69859,4.05245,-1.43055,4.39404,-0.320074,1.9677,1,2.17663
146644,976877183,G,13.212,4.71912,1.58762,-12.2375,4.97902,-1.63144,0.324528,1,T,3.14634,0.609166,1.19692,-2.84335,1.34302,-1.49482,1.10002,1,2.00518
146644,976981127,G,9.04645,4.05112,-1.62039,-7.924,4.36317,-1.35824,-0.380493,-1,G,8.77098,-4.06311,1.92783,-7.52951,4.49726,-1.28769,2.69858,1,8.86313
146644,977106159,G,12.7331,-6.02263,-10.208,-4.65243,11.8522,-0.383097,-2.10383,-1,T,8.84859,-4.25673,-5.72192,-5.23701,7.13163,-0.680568,-2.2104,-1,2.92238
146644,977186983,G,48.0541,-2.85062,10.547,46.7955,10.9255,2.16119,1.83477,1,T,5.42937,0.480289,1.55233,5.17943,1.62493,1.87612,1.27074,-1,2.65981
146644,977222943,G,14.205,2.55212,2.59674,-13.7301,3.64094,-2.03763,0.794064,1,G,5.56797,-0.0362438,-5.46225,1.0741,5.46237,0.195391,-1.57743,-1,14.7057
146644,977229431,G,7.5693,1.7782,4.73282,5.63219,5.05584,0.959729,1.2114,-1,T,5.55144,0.345318,1.10109,-5.42915,1.15397,-2.25283,1.2669,-1,11.5572
146644,977232103,G,30.0861,3.34319,4.58589,-29.5458,5.67515,-2.35209,0.940861,-1,G,11.4477,-2.99031,-4.27708,-10.1884,5.21875,-1.42208,-2.18095,1,12.0843
146644,977262271,G,8.06205,3.0226,0.545518,-7.45331,3.07143,-1.61964,0.178558,1,G,5.86668,2.32908,-3.6678,-3.94075,4.34481,-0.814062,-1.00503,-1,5.07899
146644,977281783,G,7.49829,-0.452484,3.68301,6.5149,3.7107,1.32873,1.69304,1,G,3.5785,0.00548307,-3.54638,0.466543,3.54639,0.131178,-1.56925,1,8.58699
146644,977332319,G,46.6414,-15.4652,3.14151,-43.8904,15.7811,-1.74689,2.94119,1,T,3.4095,-0.747216,-0.796109,-3.22822,1.09184,-1.80465,-2.32452,1,4.07241
